herb_name	symptom	symptom_E	DB_SRC	DB_SRC_ID
千金止带丸(水丸〕	腰膝_软	Flank pain	SIDER	C0016199
千金止带丸(水丸〕	腰膝_软	Flank pain	MeSH	D021501
千金止带丸(水丸〕	带下病	Vaginal disorder	SIDER	C0042251
千金止带丸(水丸〕	无块			
小儿咽扁颗粒	咽喉肿痛	Pharyngolaryngeal pain	SIDER	C0858635
小儿咽扁颗粒	痰盛	Sputum purulent	SIDER	C0241235
小儿咽扁颗粒	痰盛	Sputum	MeSH	D013183
小儿咽扁颗粒	咽喉肿	Pharyngolaryngeal pain	SIDER	C0858635
小儿咽扁颗粒	咽喉肿	Laryngopharyngitis	SIDER	C0023070
小儿咽扁颗粒	肿痛	Swelling	SIDER	C0038999
小儿咽扁颗粒	肿痛	Pain	SIDER	C0030193
小儿咽扁颗粒	肿痛	Ache	SIDER	C0234238
小儿咽扁颗粒	肿痛	Pain	MeSH	D010146
小儿咽扁颗粒	喉痹	Laryngeal disorder	SIDER	C0023051
小儿咽扁颗粒	喉肿	Laryngeal oedema	SIDER	C0023052
小儿咽扁颗粒	喉肿	Cyst	SIDER	C0010709
小儿咽扁颗粒	喉肿	Laryngeal Edema	MeSH	D007819
小儿咽扁颗粒	舌糜烂	Tongue ulceration	SIDER	C0235351
小儿柴桂退热颗粒	发热	Fever chills	SIDER	C0085594
小儿柴桂退热颗粒	发热	Fever	MeSH	D005334
小儿柴桂退热颗粒	口渴	Thirst	SIDER	C0039971
小儿柴桂退热颗粒	口渴	Thirst	MeSH	D013894
小儿柴桂退热颗粒	身痛	Pain	SIDER	C0030193
小儿柴桂退热颗粒	身痛	Ache	SIDER	C0234238
小儿柴桂退热颗粒	身痛	Pain	MeSH	D010146
小儿柴桂退热颗粒	流涕	Rhinorrhoea	SIDER	C1260880
小儿柴桂退热颗粒	便干	Constipation	SIDER	C0009806
小儿柴桂退热颗粒	便干	Constipation	MeSH	D003248
小儿柴桂退热颗粒	渴	Thirst	SIDER	C0039971
小儿柴桂退热颗粒	渴	Thirst	MeSH	D013894
小儿柴桂退热颗粒	咽红	Throat tightness	SIDER	C0236071
小儿柴桂退热颗粒	咽红	Pharyngitis	SIDER	C0031350
小儿柴桂退热颗粒	咽红	Pharyngeal erythema	SIDER	C0455899
小儿柴桂退热颗粒	咽红	Pharyngitis	MeSH	D010612
小儿柴桂退热颗粒	溲黄	Urine abnormality	SIDER	C0235639
小儿清热片	发热	Fever chills	SIDER	C0085594
小儿清热片	发热	Fever	MeSH	D005334
小儿清热片	烦躁	Restlessness aggravated	SIDER	C0856081
小儿清热片	抽搐	Convulsion	SIDER	C0036572
小儿清热片	抽搐	Tics	MeSH	D020323
小儿清热片	口疮	Stomatitis	SIDER	C0038362
小儿清热片	口疮	Skin ulcer	SIDER	C0037299
小儿清热片	口疮	Skin ulcer	MeSH	D012883
小儿清热片	口疮	Stomatitis	MeSH	D013280
小儿清热片	口疮	Scabies	MeSH	D012532
小儿清热片	小便短赤	Micturition disorder	SIDER	C0042035
小儿清热片	大便不利	Dyschezia	SIDER	C0237326
小儿清热片	风热	Hot Temperature	MeSH	D006358
小柴胡颗粒	咽干	Dry throat	SIDER	C0235234
小柴胡颗粒	心烦	Boredom	MeSH	D001887
小柴胡颗粒	口苦	Breath odour	SIDER	C0018520
小柴胡颗粒	口苦	Halitosis	MeSH	D006209
小柴胡颗粒	食欲不振	Decreased appetite	SIDER	C0232462
小柴胡颗粒	胸胁苦满	Chest discomfort	SIDER	C0235710
小柴胡颗粒	心烦喜呕	Vomiting	SIDER	C0042963
小柴胡颗粒	心烦喜呕	Vomiting	MeSH	D014839
小柴胡颗粒	寒热往来	Typhoid fever	SIDER	C0041466
小柴胡颗粒	寒热往来	Typhoid fever	MeSH	D014435
马应龙八宝眼膏	肿痛	Swelling	SIDER	C0038999
马应龙八宝眼膏	肿痛	Pain	SIDER	C0030193
马应龙八宝眼膏	肿痛	Ache	SIDER	C0234238
马应龙八宝眼膏	肿痛	Pain	MeSH	D010146
马应龙八宝眼膏	流泪	Lacrimation	SIDER	C0423153
马应龙八宝眼膏	红肿	Cyst	SIDER	C0010709
马应龙八宝眼膏	红肿	Cysts	MeSH	D003560
马应龙八宝眼膏	眼睛红肿	Painful red eyes	SIDER	C0853395
马应龙八宝眼膏	沙眼	Trachoma	MeSH	D014141
马应龙八宝眼膏	眼睑红烂	Dermatitis eyelid	SIDER	C0457798
_胃山楂丸	腹胀	Distention	SIDER	C0012359
_胃山楂丸	腹胀	Abdominal distension	SIDER	C0000731
_胃山楂丸	疼痛	Pain	SIDER	C0030193
_胃山楂丸	疼痛	Ache	SIDER	C0234238
_胃山楂丸	疼痛	Pain	MeSH	D010146
_胃山楂丸	食积	Dyspepsia aggravated	SIDER	C0853926
_胃山楂丸	食积	Dyspepsia	SIDER	C0013395
_胃山楂丸	食积	Dyspepsia	MeSH	D004415
_胃山楂丸	消化不良	Dyspepsia aggravated	SIDER	C0853926
_胃山楂丸	消化不良	Dyspepsia	SIDER	C0013395
_胃山楂丸	消化不良	Dyspepsia	MeSH	D004415
_胃山楂丸	胀满	Flatulence	SIDER	C0016204
_胃山楂丸	胀满	Bloated feeling	SIDER	C0857257
_胃山楂丸	胀满	Flatulence	MeSH	D005414
_胃山楂丸	脘腹胀满	Abdominal distension	SIDER	C0000731
_胃山楂丸	积滞	Dyspepsia	MeSH	D004415
_胃山楂丸	饮食积滞	Eating disorder	SIDER	C0013473
_胃山楂丸	腹胀满	Distention	SIDER	C0012359
_胃山楂丸	腹胀满	Abdominal distension	SIDER	C0000731
天智颗粒	头痛	Headache dull	SIDER	C0239885
天智颗粒	头痛	Headache	SIDER	C0018681
天智颗粒	头痛	Headache	MeSH	D006261
天智颗粒	头晕	Lightheadedness	SIDER	C0220870
天智颗粒	头晕	Dizziness	SIDER	C0012833
天智颗粒	头晕	Dizziness	MeSH	D004244
天智颗粒	咽干	Dry throat	SIDER	C0235234
天智颗粒	失眠	Insomnia	SIDER	C0917801
天智颗粒	烦躁	Restlessness aggravated	SIDER	C0856081
天智颗粒	目眩	Lightheadedness	SIDER	C0220870
天智颗粒	中风	Stroke	MeSH	D020521
天智颗粒	口苦	Breath odour	SIDER	C0018520
天智颗粒	口苦	Halitosis	MeSH	D006209
天智颗粒	头晕目眩	Dizziness	SIDER	C0012833
天智颗粒	头晕目眩	Dizziness	MeSH	D004244
天智颗粒	腰膝_软	Flank pain	SIDER	C0016199
天智颗粒	腰膝_软	Flank pain	MeSH	D021501
天智颗粒	烦躁易怒	Irritability	SIDER	C0022107
天智颗粒	智能减退	Mental retardation	SIDER	C0025362
天智颗粒	思维迟缓	Intellectual Disability	MeSH	D008607
天智颗粒	易怒	Irritability	SIDER	C0022107
五福化毒丸	咽喉肿痛	Pharyngolaryngeal pain	SIDER	C0858635
五福化毒丸	口舌生疮	Mouth ulceration	SIDER	C0149745
五福化毒丸	咽喉肿	Pharyngolaryngeal pain	SIDER	C0858635
五福化毒丸	咽喉肿	Laryngopharyngitis	SIDER	C0023070
五福化毒丸	血热	Blood disorder	SIDER	C0018939
五福化毒丸	肿痛	Swelling	SIDER	C0038999
五福化毒丸	肿痛	Pain	SIDER	C0030193
五福化毒丸	肿痛	Ache	SIDER	C0234238
五福化毒丸	肿痛	Pain	MeSH	D010146
五福化毒丸	出血	Hyphaema	SIDER	C0020581
五福化毒丸	出血	Haemorrhage	SIDER	C0019080
五福化毒丸	出血	Hemorrhage	MeSH	D006470
五福化毒丸	牙龈出血	Gingival bleeding	SIDER	C0017565
五福化毒丸	牙龈出血	Gingival Hemorrhage	MeSH	D005884
五福化毒丸	喉肿	Laryngeal oedema	SIDER	C0023052
五福化毒丸	喉肿	Cyst	SIDER	C0010709
五福化毒丸	喉肿	Laryngeal Edema	MeSH	D007819
五福化毒丸	痄腮	Mumps	MeSH	D009107
五福化毒丸	痄腮	Mumps	MeSH	D009107
五福化毒丸	舌生疮	Tongue ulceration	SIDER	C0235351
止喘灵注射液	咳嗽	Productive cough	SIDER	C0239134
止喘灵注射液	咳嗽	Cough	SIDER	C0010200
止喘灵注射液	咳嗽	Cough	MeSH	D003371
止喘灵注射液	胸闷	Chest heaviness	SIDER	C0742339
止喘灵注射液	痰多	Sputum purulent	SIDER	C0241235
止喘灵注射液	痰多	Sputum	MeSH	D013183
止喘灵注射液	喘息	Wheezing	SIDER	C0043144
止喘灵注射液	哮喘	Asthma	SIDER	C0004096
止喘灵注射液	哮喘	Asthma	MeSH	D001249
止喘灵注射液	喘	Asthma	SIDER	C0004096
止喘灵注射液	喘	Asthma	MeSH	D001249
气滞胃痛片	疼痛	Pain	SIDER	C0030193
气滞胃痛片	疼痛	Ache	SIDER	C0234238
气滞胃痛片	疼痛	Pain	MeSH	D010146
气滞胃痛片	胃脘疼痛	Gastrointestinal pain	SIDER	C0687713
气滞胃痛片	胀满	Flatulence	SIDER	C0016204
气滞胃痛片	胀满	Bloated feeling	SIDER	C0857257
气滞胃痛片	胀满	Flatulence	MeSH	D005414
气滞胃痛片	胸痞	Chest discomfort	SIDER	C0235710
风湿马钱片	疼痛	Pain	SIDER	C0030193
风湿马钱片	疼痛	Ache	SIDER	C0234238
风湿马钱片	疼痛	Pain	MeSH	D010146
风湿马钱片	痹病	Arthritic pains	SIDER	C0857177
风湿马钱片	刺痛	Smarting	SIDER	C0235048
风湿马钱片	神经痛	Pain nerve	SIDER	C0751372
风湿马钱片	神经痛	Neuralgia	SIDER	C0027796
风湿马钱片	神经痛	Neuralgia	MeSH	D009437
风湿马钱片	关节疼痛	Arthritic pains	SIDER	C0857177
风湿马钱片	瘀血阻络	Thromboangiitis Obliterans	MeSH	D013919
风湿定片	疼痛	Pain	SIDER	C0030193
风湿定片	疼痛	Ache	SIDER	C0234238
风湿定片	疼痛	Pain	MeSH	D010146
风湿定片	痹病	Arthritic pains	SIDER	C0857177
风湿定片	神经痛	Pain nerve	SIDER	C0751372
风湿定片	神经痛	Neuralgia	SIDER	C0027796
风湿定片	神经痛	Neuralgia	MeSH	D009437
风湿定片	关节疼痛	Arthritic pains	SIDER	C0857177
风寒双离拐片	畏寒	Typhoid fever	SIDER	C0041466
风寒双离拐片	畏寒	Typhoid fever	MeSH	D014435
风寒双离拐片	疼痛	Pain	SIDER	C0030193
风寒双离拐片	疼痛	Ache	SIDER	C0234238
风寒双离拐片	疼痛	Pain	MeSH	D010146
风寒双离拐片	恶风			
风寒双离拐片	痹病	Arthritic pains	SIDER	C0857177
风寒双离拐片	剌痛	Smarting	SIDER	C0235048
风寒双离拐片	剌痛	Pain	SIDER	C0030193
风寒双离拐片	剌痛	Ache	SIDER	C0234238
风寒双离拐片	剌痛	Pain	MeSH	D010146
风寒双离拐片	麻木	Numbness	SIDER	C0028643
风寒双离拐片	四肢麻木	Quadriplegia	SIDER	C0034372
风寒双离拐片	四肢麻木	Quadriplegia	MeSH	D011782
风寒双离拐片	冷痛	Pain	SIDER	C0030193
风寒双离拐片	冷痛	Ache	SIDER	C0234238
风寒双离拐片	冷痛	Pain	MeSH	D010146
风寒双离拐片	屈伸不利	Joint range of motion decreased	SIDER	C0877027
风寒双离拐片	关节疼痛	Arthritic pains	SIDER	C0857177
风寒双离拐片	局部畏寒	Feeling cold	SIDER	C0234192
风寒双离拐片	瘀血阻络	Thromboangiitis Obliterans	MeSH	D013919
风寒双离拐片	肢麻	Numbness of limbs	SIDER	C0239375
心宁片	胸闷	Chest heaviness	SIDER	C0742339
心宁片	气短	Respiration abnormal	SIDER	C1260922
心宁片	心悸	Palpitations	SIDER	C0030252
心宁片	胸痹	Chest pain	SIDER	C0008031
心宁片	胸痹	Chest pain	MeSH	D002637
心宁片	胸痛	Chest pain	SIDER	C0008031
心宁片	胸痛	Chest pain	MeSH	D002637
心宁片	心绞痛	Angina unstable	SIDER	C0002965
心宁片	心绞痛	Angina pectoris	SIDER	C0002962
心宁片	心绞痛	Angina pectoris	MeSH	D000787
心宁片	血瘀	Hematoma	MeSH	D006406
古汉养生精片	头晕	Lightheadedness	SIDER	C0220870
古汉养生精片	头晕	Dizziness	SIDER	C0012833
古汉养生精片	头晕	Dizziness	MeSH	D004244
古汉养生精片	耳鸣	Tinnitus	SIDER	C0040264
古汉养生精片	耳鸣	Tinnitus	MeSH	D014012
古汉养生精片	失眠	Insomnia	SIDER	C0917801
古汉养生精片	心悸	Palpitations	SIDER	C0030252
古汉养生精片	目眩	Lightheadedness	SIDER	C0220870
古汉养生精片	遗精	Ejaculation	MeSH	D004542
古汉养生精片	健忘	Forgetfulness	SIDER	C0542476
古汉养生精片	阳痿	Yang Deficiency	MeSH	D016711
古汉养生精片	体虚	Asthenia	SIDER	C0004093
古汉养生精片	体虚	Asthenia	MeSH	D001247
古汉养生精片	肾精不足	Renal agenesis	SIDER	C0542519
古汉养生精片	前列腺增生	Prostatic Hyperplasia	MeSH	D011470
古汉养生精片	动脉硬化	Arteriosclerosis coronary artery	SIDER	C0010054
古汉养生精片	动脉硬化	Arteriosclerosis	SIDER	C0003850
古汉养生精片	动脉硬化	Arteriosclerosis	MeSH	D001161
古汉养生精片	疲乏无力	Malaise and fatigue	SIDER	C0024528
四神片	腹胀	Distention	SIDER	C0012359
四神片	腹胀	Abdominal distension	SIDER	C0000731
四神片	食少	Decreased appetite	SIDER	C0232462
四神片	食少	Decreased appetite	SIDER	C0232462
四神片	泄泻	Diarrhoea	SIDER	C0011991
四神片	泄泻	Diarrhea	MeSH	D003967
四神片	肢冷	Monoparesis	SIDER	C0270795
四神片	肢冷	Chills	SIDER	C0085593
四神片	肢冷	Chills	MeSH	D023341
四神片	肠鸣	Gastrointestinal hypermotility	SIDER	C0948395
四神片	面黄	Jaundice	SIDER	C0022346
四神片	面黄	Jaundice	MeSH	D007565
四神片	久泻	Diarrhoea	SIDER	C0011991
四神片	久泻	Diarrhea	MeSH	D003967
四神片	五更溏泻	Loose stools	SIDER	C2129214
四神片	久泻不止	Diarrhoea	SIDER	C0011991
四神片	食少不化	Dyspepsia	MeSH	D004415
生血宝颗粒	头晕	Lightheadedness	SIDER	C0220870
生血宝颗粒	头晕	Dizziness	SIDER	C0012833
生血宝颗粒	头晕	Dizziness	MeSH	D004244
生血宝颗粒	气短	Respiration abnormal	SIDER	C1260922
生血宝颗粒	乏力	Asthenia	SIDER	C0004093
生血宝颗粒	乏力	Asthenia	SIDER	C0004093
生血宝颗粒	乏力	Asthenia	MeSH	D001247
生血宝颗粒	乏力	Asthenia	MeSH	D001247
生血宝颗粒	食少	Decreased appetite	SIDER	C0232462
生血宝颗粒	食少	Decreased appetite	SIDER	C0232462
生血宝颗粒	咽干	Dry throat	SIDER	C0235234
生血宝颗粒	耳鸣	Tinnitus	SIDER	C0040264
生血宝颗粒	耳鸣	Tinnitus	MeSH	D014012
生血宝颗粒	失眠	Insomnia	SIDER	C0917801
生血宝颗粒	心悸	Palpitations	SIDER	C0030252
生血宝颗粒	神疲	Lassitude	SIDER	C0086525
生血宝颗粒	神疲	Fatigue	SIDER	C0015672
生血宝颗粒	神疲	Exhaustion	SIDER	C0392674
生血宝颗粒	神疲	Exhaustion	SIDER	C0392674
生血宝颗粒	神疲	Fatigue	MeSH	D005221
生血宝颗粒	纳差	Decreased appetite	SIDER	C0232462
生血宝颗粒	腰膝_软	Flank pain	SIDER	C0016199
生血宝颗粒	腰膝_软	Flank pain	MeSH	D021501
生血宝颗粒	白细胞减少	Leukopenia	SIDER	C0023530
生血宝颗粒	白细胞减少	Leukopenia	MeSH	D007970
生血宝颗粒	贫血	Anemic	SIDER	C0857322
生血宝颗粒	贫血	Anaemia	SIDER	C0002871
生血宝颗粒	贫血	Anemia	MeSH	D000740
冯了性风湿跌打药酒	麻木	Numbness	SIDER	C0028643
冯了性风湿跌打药酒	肿痛	Swelling	SIDER	C0038999
冯了性风湿跌打药酒	肿痛	Pain	SIDER	C0030193
冯了性风湿跌打药酒	肿痛	Ache	SIDER	C0234238
冯了性风湿跌打药酒	肿痛	Pain	MeSH	D010146
冯了性风湿跌打药酒	足麻木	Numbness	SIDER	C0028643
冯了性风湿跌打药酒	腰腿酸痛	Pain of lower extremities	SIDER	C0239376
加昧藿香正气软胶囊	头痛	Headache dull	SIDER	C0239885
加昧藿香正气软胶囊	头痛	Headache	SIDER	C0018681
加昧藿香正气软胶囊	头痛	Headache	MeSH	D006261
加昧藿香正气软胶囊	腹胀	Distention	SIDER	C0012359
加昧藿香正气软胶囊	腹胀	Abdominal distension	SIDER	C0000731
加昧藿香正气软胶囊	呕吐	Vomiting	SIDER	C0042963
加昧藿香正气软胶囊	呕吐	Gagging	SIDER	C0016927
加昧藿香正气软胶囊	呕吐	Vomiting	MeSH	D014839
加昧藿香正气软胶囊	呕吐	Gagging	MeSH	D005683
加昧藿香正气软胶囊	泄泻	Diarrhoea	SIDER	C0011991
加昧藿香正气软胶囊	泄泻	Diarrhea	MeSH	D003967
加昧藿香正气软胶囊	感冒	Common Cold	SIDER	C0009443
加昧藿香正气软胶囊	感冒	Common Cold	MeSH	D003139
加昧藿香正气软胶囊	胀痛	Bloated feeling	SIDER	C0857257
加昧藿香正气软胶囊	脘腹胀痛	Abdominal distension	SIDER	C0000731
加昧藿香正气软胶囊	胸膈痞闷	Chest heaviness	SIDER	C0742339
加昧藿香正气软胶囊	痞闷	Chest heaviness	SIDER	C0742339
安中片	胃痛	Abdominal pain	SIDER	C0000737
安中片	胃痛	Abdominal pain	MeSH	D015746
安中片	畏寒	Typhoid fever	SIDER	C0041466
安中片	畏寒	Typhoid fever	MeSH	D014435
安中片	神疲	Lassitude	SIDER	C0086525
安中片	神疲	Fatigue	SIDER	C0015672
安中片	神疲	Exhaustion	SIDER	C0392674
安中片	神疲	Exhaustion	SIDER	C0392674
安中片	神疲	Fatigue	MeSH	D005221
安中片	肢冷	Monoparesis	SIDER	C0270795
安中片	肢冷	Chills	SIDER	C0085593
安中片	肢冷	Chills	MeSH	D023341
安中片	喜暖	Feeling cold	SIDER	C0234192
安中片	阳虚	Yang Deficiency	MeSH	D016711
安中片	胃痛绵绵	Upset stomach	SIDER	C0235309
安中片	泛吐清水	Vomiting	SIDER	C0042963
安中片	泛吐清水	Vomiting	MeSH	D014839
克痢痧胶囊	泄泻	Diarrhoea	SIDER	C0011991
克痢痧胶囊	泄泻	Diarrhea	MeSH	D003967
克痢痧胶囊	痢疾	Dysentery	SIDER	C0013369
克痢痧胶囊	痢疾	Dysentery	MeSH	D004403
克痢痧胶囊	中暑	Iron deficiency anaemia	SIDER	C0162316
克痢痧胶囊	中暑	Heat stroke	SIDER	C0018843
克痢痧胶囊	中暑	Heat stroke	MeSH	D018883
利咽解毒颗粒	发热	Fever chills	SIDER	C0085594
利咽解毒颗粒	发热	Fever	MeSH	D005334
利咽解毒颗粒	咽干	Dry throat	SIDER	C0235234
利咽解毒颗粒	咽痛	Throat tightness	SIDER	C0236071
利咽解毒颗粒	恶寒	Typhoid fever	SIDER	C0041466
利咽解毒颗粒	恶寒	Typhoid fever	MeSH	D014435
利咽解毒颗粒	肿痛	Swelling	SIDER	C0038999
利咽解毒颗粒	肿痛	Pain	SIDER	C0030193
利咽解毒颗粒	肿痛	Ache	SIDER	C0234238
利咽解毒颗粒	肿痛	Pain	MeSH	D010146
利咽解毒颗粒	腮肿	Cyst	SIDER	C0010709
利咽解毒颗粒	腮肿	Cysts	MeSH	D003560
利咽解毒颗粒	红肿	Cyst	SIDER	C0010709
利咽解毒颗粒	红肿	Cysts	MeSH	D003560
利咽解毒颗粒	两腮肿	Parotid gland enlargement	SIDER	C0341047
利咽解毒颗粒	风热	Hot Temperature	MeSH	D006358
利咽解毒颗粒	两腮肿痛	Parotid gland enlargement	SIDER	C0341047
利咽解毒颗粒	两腮肿痛	Parotid Diseases	MeSH	D010305
利咽解毒颗粒	喉核红肿	Tonsillitis	SIDER	C0040425
利咽解毒颗粒	喉核红肿	Tonsillitis	MeSH	D014069
启脾丸	腹胀	Distention	SIDER	C0012359
启脾丸	腹胀	Abdominal distension	SIDER	C0000731
启脾丸	便溏	Loose stools	SIDER	C2129214
启脾丸	消化不良	Dyspepsia aggravated	SIDER	C0853926
启脾丸	消化不良	Dyspepsia	SIDER	C0013395
启脾丸	消化不良	Dyspepsia	MeSH	D004415
青果丸	口干	Dry mouth	SIDER	C0043352
青果丸	咽痛	Throat tightness	SIDER	C0236071
青果丸	干咳	Dry cough	SIDER	C0850149
青果丸	失音	Aphonia	SIDER	C0003564
青果丸	失音	Aphonia	MeSH	D001044
青果丸	少痰	Sputum	MeSH	D013183
青果丸	咽部红肿	Pharyngeal oedema	SIDER	C0236024
青果丸	咽部红肿	Local swelling	SIDER	C0853619
青果丸	红肿	Cyst	SIDER	C0010709
青果丸	红肿	Cysts	MeSH	D003560
青果丸	咽部红	Laryngopharyngeal dysesthesia	SIDER	C1328466
表实感冒颗粒	咳嗽	Productive cough	SIDER	C0239134
表实感冒颗粒	咳嗽	Cough	SIDER	C0010200
表实感冒颗粒	咳嗽	Cough	MeSH	D003371
表实感冒颗粒	发热	Fever chills	SIDER	C0085594
表实感冒颗粒	发热	Fever	MeSH	D005334
表实感冒颗粒	恶寒	Typhoid fever	SIDER	C0041466
表实感冒颗粒	恶寒	Typhoid fever	MeSH	D014435
表实感冒颗粒	感冒	Common Cold	SIDER	C0009443
表实感冒颗粒	感冒	Common Cold	MeSH	D003139
表实感冒颗粒	项强	Neck stiffness	SIDER	C0151315
表实感冒颗粒	鼻流清涕	Rhinorrhoea	SIDER	C1260880
表实感冒颗粒	无汗	Anhidrosis	SIDER	C0003028
表实感冒颗粒	痰白	Sputum purulent	SIDER	C0241235
表实感冒颗粒	痰白	Sputum	MeSH	D013183
表实感冒颗粒	流清涕	Rhinorrhoea	SIDER	C1260880
表实感冒颗粒	恶寒重	Typhoid fever	SIDER	C0041466
表实感冒颗粒	恶寒重	Typhoid fever	MeSH	D014435
表实感冒颗粒	头项强	Nuchal rigidity	SIDER	C1320474
肾宝合剂	畏寒	Typhoid fever	SIDER	C0041466
肾宝合剂	畏寒	Typhoid fever	MeSH	D014435
肾宝合剂	尿频	Pollakiuria	SIDER	C0042023
肾宝合剂	遗精	Ejaculation	MeSH	D004542
肾宝合剂	阳痿	Yang Deficiency	MeSH	D016711
肾宝合剂	月经过多	Menorrhagia	SIDER	C0025323
肾宝合剂	月经过多	Menometrorrhagia	SIDER	C0232943
肾宝合剂	月经过多	Menorrhagia	MeSH	D008595
肾宝合剂	夜尿频	Nocturia	SIDER	C0028734
肾宝合剂	夜尿频	Enuresis	SIDER	C0014394
肾宝合剂	夜尿频	Nocturia	MeSH	D053158
肾宝合剂	夜尿频	Enuresis	MeSH	D004775
肾宝合剂	夜尿频多	Nocturia aggravated	SIDER	C0853938
肾宝合剂	精气不足	Aplasia	SIDER	C0243065
肾宝合剂	精神不振	Mental state abnormal	SIDER	C0278061
肾宝合剂	腰腿酸痛	Pain of lower extremities	SIDER	C0239376
败毒散	咳嗽	Productive cough	SIDER	C0239134
败毒散	咳嗽	Cough	SIDER	C0010200
败毒散	咳嗽	Cough	MeSH	D003371
败毒散	头痛	Headache dull	SIDER	C0239885
败毒散	头痛	Headache	SIDER	C0018681
败毒散	头痛	Headache	MeSH	D006261
败毒散	鼻塞	Nasal obstruction	SIDER	C0027429
败毒散	鼻塞	Nasal congestion	SIDER	C0027424
败毒散	鼻塞	Nasal obstruction	MeSH	D015508
败毒散	项强	Neck stiffness	SIDER	C0151315
败毒散	痢疾	Dysentery	SIDER	C0013369
败毒散	痢疾	Dysentery	MeSH	D004403
败毒散	无汗	Anhidrosis	SIDER	C0003028
败毒散	壮热	Hyperpyrexia	SIDER	C0392676
败毒散	四肢酸痛	Lassitude	SIDER	C0086525
败毒散	四肢酸	Paresthesia of limbs	SIDER	C0239385
败毒散	噤口痢	Dysentery	SIDER	C0013369
败毒散	噤口痢	Dysentery	MeSH	D004403
败毒散	咳嗽有痰	Cough	SIDER	C0010200
败毒散	咳嗽有痰	Cough	MeSH	D003371
败毒散	肢酸	Paresthesia of limbs	SIDER	C0239385
败毒散	憎寒	Typhoid fever	SIDER	C0041466
败毒散	憎寒	Typhoid fever	MeSH	D014435
乳宁颗粒	疼痛	Pain	SIDER	C0030193
乳宁颗粒	疼痛	Ache	SIDER	C0234238
乳宁颗粒	疼痛	Pain	MeSH	D010146
乳宁颗粒	胀痛	Bloated feeling	SIDER	C0857257
乳宁颗粒	乳房胀痛	Breast tenderness	SIDER	C0262397
乳宁颗粒	两胁胀痛	Abdominal pain	SIDER	C0000737
